Order ID,Workflow ID,Store Name,Store ID,Shop ID,Order Date,Order Accept Time,Dining Mode,Payment Mode,Order Channel,Item Name,External ID ,External Data,Item Priced By,Unit Sold By,Estimated Average Weight,Requested Weight,Final Weight,Requested Count,Final Count,Requested Quantity,Final Quantity,Unit price,Customer Uber-Membership Status,Sales (excl. VAT),VAT1 on Sales,VAT2 on Sales,VAT3 on Sales,Sales (incl. VAT),Order Error Adjustments (excl. VAT),VAT 1 on order error adjustments,VAT 2 on order error adjustments,VAT 3 on order error adjustments,Order Error Adjustments (incl. VAT),Offers on items (excl. VAT),VAT 1 on offers on items,VAT 2 on offers on items,VAT 3 on offers on items,Offers on items (incl. VAT),Offer Redemption Fee,VAT On Offer Redemption Fee,Marketing Adjustment (incl. VAT),Meal Voucher,Meal Voucher provider,Price Adjustments (excl. VAT),VAT on Price Adjustments,Price Adjustments (incl. VAT),Delivery Fee (excl VAT),VAT1 on Delivery Fee,VAT2 on Delivery Fee,VAT3 on Delivery Fee,Delivery Fee (incl VAT),Pick and Pack Fee,VAT On Pick And Pack Fee,Bag Fee,Delivery Offer Redemptions (excl. VAT),VAT on Delivery Offer Redemptions,Delivery Offer Redemptions (incl. VAT),Total Order (incl VAT),Merchant to Customer Invoice Link,Cost of Delivery (excl VAT),VAT on cost of delivery,Cost of Delivery (incl VAT),Courier to Merchant Invoice Link,Marketplace Fee before discount (excl VAT),Marketplace Fee discount (excl VAT),Marketplace Fee after discount (excl VAT),VAT on Marketplace fee after discount ,Marketplace Fee after discount (incl VAT),Uber to Merchant Invoice Link,VAT Adjustment,Profit on Delivery Fee,Tips,Other payments description,Other payments (incl VAT),Total payout ,Payout Date,Order Status,Retailer Loyalty ID,Payout reference ID
,f593243a-e3c5-481b-9a03-be7101c656c0,,,0e2beda7-e867-5f1f-a4f7-fc2a477559a4,5/10/26,10:17 PM,Delivery - Partner Using Uber App,,Android,Cheese Bacon,Cheese_Bacon_V,,Count,Count,0,0,0,1,1,1,1,13.9,,12.64,0,1.26,0,13.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f593243a-e3c5-481b-9a03-be7101c656c0,,,0e2beda7-e867-5f1f-a4f7-fc2a477559a4,5/10/26,10:17 PM,Delivery - Partner Using Uber App,,Android,Fritas Buffalo Ranch,Fritas_Buffalo_Ranch,,Count,Count,0,0,0,1,1,1,1,7.5,,6.82,0,0.68,0,7.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Móstoles,,0e2beda7-e867-5f1f-a4f7-fc2a477559a4,5/11/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-12.91,-12.91,,,,
#D2527,2146663c-1d46-4ea1-a6c6-f61efc1d2527,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,4/30/26,11:04 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,29.91,0,2.99,0,32.9,0,0,0,0,0,-8.7,0,-0.87,0,-9.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.33,https://restaurant.uber.com/manager/payments/invoices/order/08bcc44a-33c9-5649-9df3-f54b89c09757?invoiceType=restaurant_to_customer,0,0,0,,-4.55,0,-4.55,-0.96,-5.51,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,17.82,5/4/26,Completed,,NRT5OPVZURLWUX9
,2146663c-1d46-4ea1-a6c6-f61efc1d2527,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,4/30/26,11:04 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,29.91,0,2.99,0,32.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-19.55,-19.55,5/4/26,,,NRT5OPVZURLWUX9
#002B6,65d7e2cc-94b1-4395-9d49-15382aa002b6,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,10:10 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,20.36,0,2.04,0,22.4,0,0,0,0,0,-6.11,0,-0.61,0,-6.72,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68,https://restaurant.uber.com/manager/payments/invoices/order/8fa80be0-2f9e-5a81-92bc-7d2aad22e96b?invoiceType=restaurant_to_customer,0,0,0,,-3.06,0,-3.06,-0.64,-3.7,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,11.98,5/4/26,Completed,,NRT5OPVZURLWUX9
,65d7e2cc-94b1-4395-9d49-15382aa002b6,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,10:10 PM,Delivery - Partner Using Uber App,,iOS,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.54,0,1.36,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65d7e2cc-94b1-4395-9d49-15382aa002b6,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,10:10 PM,Delivery - Partner Using Uber App,,iOS,Fritas Buffalo Ranch,Fritas_Buffalo_Ranch,,Count,Count,0,0,0,1,1,1,1,7.5,,6.82,0,0.68,0,7.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#45313,8204504e-ab0a-4365-aaa9-3fbf9b045313,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,10:10 PM,Delivery - Partner Using Uber App,Unknown,Unknown,,,,,,,,,,,,,,Non-member,33.55,0,3.35,0,36.9,0,0,0,0,0,-8.7,0,-0.87,0,-9.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33,https://restaurant.uber.com/manager/payments/invoices/order/76ec0cfb-b8dd-5062-a64f-3cfce2a01e78?invoiceType=restaurant_to_customer,0,0,0,,-4.92,0,-4.92,-1.03,-5.95,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,21.38,5/4/26,Completed,,NRT5OPVZURLWUX9
,8204504e-ab0a-4365-aaa9-3fbf9b045313,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/1/26,10:10 PM,Delivery - Partner Using Uber App,,Unknown,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,33.55,0,3.35,0,36.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/2/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-19.87,-19.87,5/4/26,,,NRT5OPVZURLWUX9
#EE644,e2a24d6d-4442-48cd-ab49-166a16eee644,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/2/26,1:41 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,20.36,0,2.04,0,22.4,0,0,0,0,0,-6.11,0,-0.61,0,-6.72,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68,https://restaurant.uber.com/manager/payments/invoices/order/bc7033eb-3973-5841-aeeb-fc52e2dd99af?invoiceType=restaurant_to_customer,0,0,0,,-3.06,0,-3.06,-0.64,-3.7,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,11.98,5/4/26,Completed,,NRT5OPVZURLWUX9
,e2a24d6d-4442-48cd-ab49-166a16eee644,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/2/26,1:41 PM,Delivery - Partner Using Uber App,,iOS,Fritas Buffalo Ranch,Fritas_Buffalo_Ranch,,Count,Count,0,0,0,1,1,1,1,7.5,,6.82,0,0.68,0,7.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e2a24d6d-4442-48cd-ab49-166a16eee644,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/2/26,1:41 PM,Delivery - Partner Using Uber App,,iOS,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.54,0,1.36,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-16.2,-16.2,5/4/26,,,NRT5OPVZURLWUX9
#0CEE1,b76249d0-5a4a-46e7-a956-94260940cee1,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,2:01 PM,Pickup,Unknown,Android,,,,,,,,,,,,,,Non-member,62.73,0,6.27,0,69,0,0,0,0,0,-18.82,0,-1.88,0,-20.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,https://restaurant.uber.com/manager/payments/invoices/order/95f15ec4-f2fe-5742-b98d-a68893914c3f?invoiceType=restaurant_to_customer,0,0,0,,-7.25,0,-7.25,-1.52,-8.77,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,39.53,5/4/26,Completed,,NRT5OPVZURLWUX9
,b76249d0-5a4a-46e7-a956-94260940cee1,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,2:01 PM,Pickup,,Android,Sin City Combo,Sin_City_Combo,,Count,Count,0,0,0,1,1,1,1,69,,62.73,0,6.27,0,69,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BC2FE,9b5b5a5b-c513-453a-858d-878a3b2bc2fe,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,2:25 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,13.55,0,1.35,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,https://restaurant.uber.com/manager/payments/invoices/order/61a794de-cbf1-5fad-8bd9-b087e7c536cd?invoiceType=restaurant_to_customer,0,0,0,,-2.91,0,-2.91,-0.61,-3.52,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,11.38,5/4/26,Completed,,NRT5OPVZURLWUX9
,9b5b5a5b-c513-453a-858d-878a3b2bc2fe,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,2:25 PM,Delivery - Partner Using Uber App,,iOS,The Sinner Combo,The_Sinner_Combo,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2434B,744c7c78-f081-4f05-bb03-c5844682434b,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:27 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Non-member,31,0,3.1,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,https://restaurant.uber.com/manager/payments/invoices/order/7d2a50e9-585c-58f2-b876-b6eade72d83c?invoiceType=restaurant_to_customer,0,0,0,,-6.14,0,-6.14,-1.29,-7.43,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,26.67,5/4/26,Completed,,NRT5OPVZURLWUX9
,744c7c78-f081-4f05-bb03-c5844682434b,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:27 PM,Delivery - Partner Using Uber App,,iOS,CheeseBacon,Cheese_Bacon_V,,Count,Count,0,0,0,1,1,1,1,13.9,,12.64,0,1.26,0,13.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,744c7c78-f081-4f05-bb03-c5844682434b,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:27 PM,Delivery - Partner Using Uber App,,iOS,Gula Cheeseburger,Gula_Cheeseburger,,Count,Count,0,0,0,1,1,1,1,11.9,,12.45,0,1.25,0,13.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,744c7c78-f081-4f05-bb03-c5844682434b,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:27 PM,Delivery - Partner Using Uber App,,iOS,Fritas Bacon Queso,Fritas_Bacon_Queso,,Count,Count,0,0,0,1,1,1,1,6.5,,5.91,0,0.59,0,6.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#84FA2,5f7d5b3e-b414-4d6e-a6c9-07daf5f84fa2,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:45 PM,Delivery - Partner Using Uber App,Unknown,Android,,,,,,,,,,,,,,Uber One member,40.64,0,4.06,0,44.7,0,0,0,0,0,-8.7,0,-0.87,0,-9.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.13,https://restaurant.uber.com/manager/payments/invoices/order/0a200e6f-335b-57f2-bb2d-cdc43a26574a?invoiceType=restaurant_to_customer,0,0,0,,-6.85,0,-6.85,-1.44,-8.29,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=6378b45b-ce5c-530d-8d94-1ca1a5a14041,0,0,0,,0,26.84,5/4/26,Completed,,NRT5OPVZURLWUX9
,5f7d5b3e-b414-4d6e-a6c9-07daf5f84fa2,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:45 PM,Delivery - Partner Using Uber App,,Android,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,34.45,0,3.45,0,37.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f7d5b3e-b414-4d6e-a6c9-07daf5f84fa2,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/3/26,9:45 PM,Delivery - Partner Using Uber App,,Android,Nuestras Fritas,Nuestras_Fritas,,Count,Count,0,0,0,2,2,2,2,3.4,,6.19,0,0.61,0,6.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/4/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-17.47,-17.47,5/11/26,,,RMTBYKJ3HNPVV3B
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/5/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-28.47,-28.47,5/11/26,,,RMTBYKJ3HNPVV3B
#10A8E,95901e67-5c25-40f2-808a-24a6d2e10a8e,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,3:26 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,39.64,0,3.96,0,43.6,0,0,0,0,0,-8.7,0,-0.87,0,-9.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.03,https://restaurant.uber.com/manager/payments/invoices/order/3ea47b46-f8c0-51e3-bdfb-273e34c277c8?invoiceType=restaurant_to_customer,0,0,0,,-6.64,0,-6.64,-1.39,-8.03,,0,0,0,,0,26,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,95901e67-5c25-40f2-808a-24a6d2e10a8e,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,3:26 PM,Delivery - Partner Using Uber App,,iOS,GOLDEN SLIDER,GOLDEN_SLIDER,,Count,Count,0,0,0,1,1,1,1,7.9,,7.91,0,0.79,0,8.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95901e67-5c25-40f2-808a-24a6d2e10a8e,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,3:26 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,31.73,0,3.17,0,34.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5FCA6,9ba70fd6-16da-4387-8d3d-fcf0c105fca6,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,3:39 PM,Delivery - Partner Using Uber App,Unknown,Android,,,,,,,,,,,,,,Non-member,31.73,0,3.17,0,34.9,0,0,0,0,0,-8.7,0,-0.87,0,-9.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33,https://restaurant.uber.com/manager/payments/invoices/order/35a0c28a-f15f-5629-bda9-57ccde991b7d?invoiceType=restaurant_to_customer,0,0,0,,-4.56,0,-4.56,-0.96,-5.52,,0,0,0,,0,19.81,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,9ba70fd6-16da-4387-8d3d-fcf0c105fca6,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,3:39 PM,Delivery - Partner Using Uber App,,Android,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,31.73,0,3.17,0,34.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#D1CCD,47b0a3a1-7264-407a-a66d-bd07c55d1ccd,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,11:15 PM,Delivery - Partner Using Uber App,Unknown,Android,,,,,,,,,,,,,,Non-member,13.55,0,1.35,0,14.9,0,0,0,0,0,-4.07,0,-0.4,0,-4.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43,https://restaurant.uber.com/manager/payments/invoices/order/4596c75b-da0a-51a0-8cc8-a90f937e25d1?invoiceType=restaurant_to_customer,0,0,0,,-1.88,0,-1.88,-0.39,-2.27,,0,0,0,,0,8.16,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,47b0a3a1-7264-407a-a66d-bd07c55d1ccd,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/6/26,11:15 PM,Delivery - Partner Using Uber App,,Android,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#B3A02,b7a6ff96-69eb-4cc0-b560-4ccb2edb3a02,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/7/26,8:37 PM,Delivery - Partner Using Uber App,Unknown,Android,,,,,,,,,,,,,,Uber One member,32.36,0,3.24,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,https://restaurant.uber.com/manager/payments/invoices/order/b493c5cf-2f0d-5edc-97cd-d547be9365fe?invoiceType=restaurant_to_customer,0,0,0,,-6.94,0,-6.94,-1.46,-8.4,,0,0,0,,0,27.2,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,b7a6ff96-69eb-4cc0-b560-4ccb2edb3a02,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/7/26,8:37 PM,Delivery - Partner Using Uber App,,Android,Nuestras Fritas,Nuestras_Fritas,,Count,Count,0,0,0,2,2,2,2,3.4,,6.18,0,0.62,0,6.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b7a6ff96-69eb-4cc0-b560-4ccb2edb3a02,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/7/26,8:37 PM,Delivery - Partner Using Uber App,,Android,The Trufa Corp Chicken,The_Trufa_Corp_Chick,,Count,Count,0,0,0,1,1,1,1,13.9,,12.64,0,1.26,0,13.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b7a6ff96-69eb-4cc0-b560-4ccb2edb3a02,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/7/26,8:37 PM,Delivery - Partner Using Uber App,,Android,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.54,0,1.36,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-11.13,-11.13,5/11/26,,,RMTBYKJ3HNPVV3B
#10EE7,170bd3ab-06e8-45ea-9016-847178310ee7,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:06 PM,Pickup,Unknown,Android,,,,,,,,,,,,,,Non-member,32.09,0,3.21,0,35.3,0,0,0,0,0,-4.06,0,-0.41,0,-4.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83,https://restaurant.uber.com/manager/payments/invoices/order/91e2c667-ad17-5e8c-957f-d1edb3b650c5?invoiceType=restaurant_to_customer,0,0,0,,-4.62,0,-4.62,-0.97,-5.59,,0,0,0,,0,25.24,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,170bd3ab-06e8-45ea-9016-847178310ee7,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:06 PM,Pickup,,Android,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.54,0,1.36,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170bd3ab-06e8-45ea-9016-847178310ee7,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:06 PM,Pickup,,Android,CheeseBacon,Cheese_Bacon_V,,Count,Count,0,0,0,1,1,1,1,13.9,,12.64,0,1.26,0,13.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170bd3ab-06e8-45ea-9016-847178310ee7,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:06 PM,Pickup,,Android,Fritas Bacon Queso,Fritas_Bacon_Queso,,Count,Count,0,0,0,1,1,1,1,6.5,,5.91,0,0.59,0,6.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#421C9,eddf9967-db40-4a91-ac00-a924806421c9,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:30 PM,Delivery - Partner Using Uber App,Unknown,Android,,,,,,,,,,,,,,Non-member,33,0,3.3,0,36.3,0,0,0,0,0,-6.11,0,-0.61,0,-6.72,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.58,https://restaurant.uber.com/manager/payments/invoices/order/5ea85d7a-37c5-5e00-a24f-ce756d41b75b?invoiceType=restaurant_to_customer,0,0,0,,-5.32,0,-5.32,-1.12,-6.44,,0,0,0,,0,23.14,5/11/26,Completed,,RMTBYKJ3HNPVV3B
,eddf9967-db40-4a91-ac00-a924806421c9,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:30 PM,Delivery - Partner Using Uber App,,Android,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.54,0,1.36,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eddf9967-db40-4a91-ac00-a924806421c9,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:30 PM,Delivery - Partner Using Uber App,,Android,Buffalo Ranch,Buffalo_Ranch_36745,,Count,Count,0,0,0,1,1,1,1,13.9,,12.64,0,1.26,0,13.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eddf9967-db40-4a91-ac00-a924806421c9,,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/8/26,10:30 PM,Delivery - Partner Using Uber App,,Android,Fritas Buffalo Ranch,Fritas_Buffalo_Ranch,,Count,Count,0,0,0,1,1,1,1,7.5,,6.82,0,0.68,0,7.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/9/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-54.45,-54.45,5/11/26,,,RMTBYKJ3HNPVV3B
#1B822,c8a9b776-0d67-4b48-a16f-e4297db1b822,GULA - Sevilla,,46eadb60-99e8-5077-bd3e-0df76c71ccac,5/9/26,2:06 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,20.36,0,2.04,0,22.4,0,0,0,0,0,-6.11,0,-0.61,0,-6.72,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68,https://restaurant.uber.com/manager/payments/invoices/order/c2338e47-6653-574e-a629-841fa379b8de?invoiceType=restaurant_to_customer,0,0,0,,-3.06,0,-3.06,-0.64,-3.7,,0,0,0,,0,11.98,5/11/26,Completed,,RMTBYKJ3HNPVV3B
